Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
11/10/1932 11:22 PM,"HKLM\System\CurrentControlSet\Services","WEPHOSTSVC",enabled,"Services",System-wide,"Windows Encryption Provider Host Service: Windows Encryption Provider Host Service brokers encryption related functionalities from 3rd Party Encryption Providers to processes that need to evaluate and apply EAS policies. Stopping this will compromise EAS compliancy checks that have been established by the connected Mail Accounts","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wephostsvc.dll",10.0.19041.1,"%systemroot%\system32\svchost.exe -k WepHostSvcGroup",CBA85827716DE89106F8E4AD7430620C,14052698EBADB46645DC69704E126C0DE7E3999A,347667B531EA8C44D75C407DE83F4A7C2ED649D0,2098EA73D3F6A3C02CBB5BCE94DE28828A50929ED4BDF2E0C9F4C117804C0641,EF2FEAD68FE003DAC52BC2098962F397DF80B7DCD79A8F45012A050C7C0E2DB1,3E4917F2C97F47EBFA9DDFAAE91D04A8
10/17/1923 7:50 PM,"HKLM\System\CurrentControlSet\Services","wercplsupport",enabled,"Services",System-wide,"Problem Reports Control Panel Support: This service provides support for viewing, sending and deletion of system-level problem reports for the Problem Reports control panel.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wercplsupport.dll",10.0.19041.3636,"%SystemRoot%\System32\svchost.exe -k netsvcs -p",C1CCDC0FD6739CC8C38A0DDE0CFFFA2D,6E76D510452F67E5F4C60299C59B38D5417EE0A4,1D397FB535E445E452B84EFDECFDE6073671EB8E,7D0EE9F8AFFCAC374DC195FE7CDF315EDB144F10599696A998EAA32B065B01A9,F353065E15B43A1820DF9C6E6DD4F918DF40B7475E3358DA51E7037047BA58EB,0D38A2412761DBC297CACE8A802E2623
8/28/1968 7:04 PM,"HKLM\System\CurrentControlSet\Services","WerSvc",enabled,"Services",System-wide,"Windows Error Reporting Service: Allows errors to be reported when programs stop working or responding and allows existing solutions to be delivered. Also allows logs to be generated for diagnostic and repair services. If this service is stopped, error reporting might not work correctly and results of diagnostic services and repairs might not be displayed.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wersvc.dll",10.0.19041.3636,"%SystemRoot%\System32\svchost.exe -k WerSvcGroup",93265D17E827B04D0139F5F6F764F2A5,ACD5C9AAAD19DF99AE2D05B5A91C6A845B5F000B,29F79CD05FD9968B76A999DB8A45BC87D4B8256B,E9E89F3AF8F00EDFD4B14242DD8ECEBC48B557AFB65E8172E15D0282F6168005,5918DE0E49B149D24BC7E89B33F838601B12F7CCCE4B63445D7F949B0A0D8A20,DD666F1ACFA0B219E71C81BE5303927A
4/9/1998 3:25 AM,"HKLM\System\CurrentControlSet\Services","WFDSConMgrSvc",enabled,"Services",System-wide,"Wi-Fi Direct Services Connection Manager Service: Manages connections to wireless services, including wireless display and docking.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wfdsconmgrsvc.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p",9D86AA3E7BCBF940773666A594D5B4CB,C98FDAEF7F58F1B0500B4C8199F15164DE07CFCF,142FB781D665DCFC46871DA5066240692F3F1CF1,4781E85511770DC54F739EAFC834F931E59EEC5DB7FF3705612EFCED478AED3C,7D536876366C8D9C014E3448F20C76F41E8668E4A2C33898F5FA24FA03179491,1103371F3212F55DC61FBCE9B20C94AA
7/6/1950 12:28 PM,"HKLM\System\CurrentControlSet\Services","WiaRpc",enabled,"Services",System-wide,"Still Image Acquisition Events: Launches applications associated with still image acquisition events.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wiarpc.dll",10.0.19041.3758,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",9CCA465470B3BDF5E21808097C3A75D0,023964C7DCACDE55165A1A467A4CED33AEED9673,C8F1F796A471911B9C6291B3536C6EE7FCEE5CFF,B50D99D1643C13ED9F823698A9368101BD01C469CFD701B90B907C401F9A8128,4B41F7F53A05810F5431486BAE6B8FC03CFA2FCE8CCD6A18F3493E7826996B1A,DD6D3EB92214FB2FF0D10D558B5B84C5
12/19/1977 5:37 PM,"HKLM\System\CurrentControlSet\Services","WinDefend",enabled,"Services",System-wide,"Microsoft Defender Antivirus Service: Helps protect users from malware and other potentially unwanted software","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\programdata\microsoft\windows defender\platform\4.18.25070.5-0\msmpeng.exe",4.18.25070.5,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.25070.5-0\MsMpEng.exe""",BF914BB0DF76D62E021E3BD12242EF96,3E36A2648B84089B39A9692CF6CEC90797A4573F,A74A26854457C51B587FED04EAB610BD2E0AE05A,7A3CB5A5CE3F8F25163333810669E6821F5241270FCB99396199AFCF80F17524,863C706809B2A305B31E1736C0B783F237FD19621577441F427129F2BF65E29D,9E6FEF225E6109F5F5FB665D462F060E
4/22/1958 2:16 PM,"HKLM\System\CurrentControlSet\Services","WinHttpAutoProxySvc",enabled,"Services",System-wide,"WinHTTP Web Proxy Auto-Discovery Service: WinHTTP implements the client HTTP stack and provides developers with a Win32 API and COM Automation component for sending HTTP requests and receiving responses. In addition, WinHTTP provides support for auto-discovering a proxy configuration via its implementation of the Web Proxy Auto-Discovery (WPAD) protocol.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\winhttp.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p",67538D27505D62230DB70D9124E247A8,1DEA1E25DFFAC4748019B26028579C347462FF2A,8A2B4B3E9DD18F52F9E035CDCD46BEE016554AA7,12B678223ADA5B56CAEDBBA71E60051819703BBB8922BCC8950563EE1E289C55,3B5AE4DBEB596B981F9CA75B4475B341EF37A1D4131B3FCB355F109511F3CF3B,900F8C09B2CB3C88BF2A6A5FDDF2AB39
2/20/2019 8:22 PM,"HKLM\System\CurrentControlSet\Services","Winmgmt",enabled,"Services",System-wide,"Windows Management Instrumentation: Provides a common interface and object model to access management information about operating system, devices, applications and services. If this service is stopped, most Windows-based software will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wbem\wmisvc.dll",10.0.19041.3636,"%systemroot%\system32\svchost.exe -k netsvcs -p",004669D3B47FF7AB0C22B26540C7014E,13BB5F02C78FC4FE55591C3001FBEB00F2120BAB,51E3CC1F8BF41C45A58B95B6873D0CC34FBE8198,5C60C266339845CDD0EFBABB84F51C2D0063D133147FE14FD82F07D4B8D41693,D433FA77003D1FDEBF4F0AB54BBEF93030E5732673F13C9D4766A13493F74268,A8071C8826423A68255AF6E367B0795D
6/2/2011 6:11 PM,"HKLM\System\CurrentControlSet\Services","WinRM",enabled,"Services",System-wide,"Windows Remote Management (WS-Management): Windows Remote Management (WinRM) service implements the WS-Management protocol for remote management. WS-Management is a standard web services protocol used for remote software and hardware management. The WinRM service listens on the network for WS-Management requests and processes them. The WinRM Service needs to be configured with a listener using winrm.cmd command line tool or through Group Policy in order for it to listen over the network. The WinRM service provides access to WMI data and enables event collection. Event collection and subscription to events require that the service is running. WinRM messages use HTTP and HTTPS as transports. The WinRM service does not depend on IIS but is preconfigured to share a port with IIS on the same machine.  The WinRM service reserves the /wsman URL prefix. To prevent conflicts with IIS, administrators should ensure that any websites hosted on IIS do not use the /wsman URL prefix.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wsmsvc.dll",10.0.19041.3758,"%SystemRoot%\System32\svchost.exe -k NetworkService -p",008BABDBC7C381A83AEA1EC95FEF7EED,A80AB07371BFE2997E0252710CB29D5996CA692A,03131C8C8B96FF1C7DFF4D04444B69C2FDD50DBD,04106C92A5FD09819578CB2417A967BAC6459E44177EB5FA6962B0E1F2C4FF32,8549AF3B1EFC1FD05EA2DCBF93EE97DFAD24754EE454D3680AABF4BF18EA0097,16B60EACC0496EC81FC623368FDDBA73
11/30/2022 2:34 PM,"HKLM\System\CurrentControlSet\Services","WinSW",enabled,"Services",System-wide,"WinSW: This service runs MALWARE continuous integration system.","(Not verified) CloudBees, Inc.","CloudBees, Inc.","c:\programdata\usoshared\system update\winsw-x64.exe",2.12.0.0,"""C:\ProgramData\USOShared\System Update\WinSW-x64.exe""",76E3C37C317583116C7355059DBA47A5,59A97F9D7C1D6E10FA41EA9339568FB25EC55E27,5268DCF611890A5ED5781E1AFC1746F7B55D4BAD,8996434993B3B4D7B58D2376157AF93B745FD4582E42FC916DDB4D64275FDC50,05B82D46AD331CC16BDC00DE5C6332C1EF818DF8CEEFCD49C726553209B3A0DA,698FA83DA166EDB916866EF085B426D9
10/22/1962 8:38 AM,"HKLM\System\CurrentControlSet\Services","wisvc",enabled,"Services",System-wide,"Windows Insider Service: Provides infrastructure support for the Windows Insider Program. This service must remain enabled for the Windows Insider Program to work.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\flightsettings.dll",10.0.19041.3636,"%systemroot%\system32\svchost.exe -k netsvcs -p",5B48D3311D11F6BDED1D922E7C9E91FD,C10C703E7EF86F36F8F3141C9D9EDC31FE8781E1,EC8138E91EBFD7D3025F357F3D48C7847656E79A,8CE4757314FF9F466156E37DE4A32CB5BF19185AB74962D5DCB9B1332F49D8C4,DD356336EA427AC4BBE5DD5CF28A30598642B66D2F148CE16A376397BEF4119A,1352FAAA2800C99FD93EF5780EC515D4
6/29/1906 9:44 PM,"HKLM\System\CurrentControlSet\Services","WlanSvc",enabled,"Services",System-wide,"WLAN AutoConfig: The WLANSVC service provides the logic required to configure, discover, connect to, and disconnect from a wireless local area network (WLAN) as defined by IEEE 802.11 standards. It also contains the logic to turn your computer into a software access point so that other devices or computers can connect to your computer wirelessly using a WLAN adapter that can support this. Stopping or disabling the WLANSVC service will make all WLAN adapters on your computer inaccessible from the Windows networking UI. It is strongly recommended that you have the WLANSVC service running if your computer has a WLAN adapter.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wlansvc.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",7A18D1B44AD646DD81494B361D6D833D,56F1BF32D5976B13E9A50055946C2C2B59E332BF,F1606FE865B70852E7017C49D795A156CB46C544,5DFFE9AE5885A458279D4B5CF44FBDA1E41DE1850D82FB570C94FB5EECDA5176,3442C1B58A31AE4D8EBB953EC2BC89697E9ECFE492E4EA92CD0BF9B2AB7F64F8,DB1144A8162407A1B1915CF4C8A47FF7
8/29/2007 3:05 PM,"HKLM\System\CurrentControlSet\Services","wlidsvc",enabled,"Services",System-wide,"Microsoft Account Sign-in Assistant: Enables user sign-in through Microsoft account identity services. If this service is stopped, users will not be able to logon to the computer with their Microsoft account.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wlidsvc.dll",10.0.19041.3758,"%SystemRoot%\system32\svchost.exe -k netsvcs -p",E30A82CCA6A671E78B3E8458E4D4E5C6,50D6D06A3DFA561A0B1E48FBC77D4B09237C0AF6,F86A733C2CEBE7441577F076BD2FF675CC933DDF,7FD92D78AA75B7F461181545270673C15204A997EAAE0CC26F4B2B1A2B6824E1,CAB1D0994481E6A4A825C119F8C11C343A14C1021B0D50D645DD4888A38FB3F4,B4ACDBA4C082C5248A4776892850AC75
7/13/1923 10:40 PM,"HKLM\System\CurrentControlSet\Services","wlpasvc",enabled,"Services",System-wide,"Local Profile Assistant Service: This service provides profile management for subscriber identity modules","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\lpasvc.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p",7F83B82E5E1CC5FE233B19692B276B02,EFDB832661E97D2EBCFCAA3D5E0A286858A7BCC0,E1FE2E8DF120F212AC91BCB75025E758322056E9,9AC84626535FAF520A6D2BF700F2546F4B1A0C820611D997DE385C9119D0D3AF,A4B922201936FFECC8603BEDD5E44DD0E9D09317CB3E6AA8F50994AB9C214B6B,3D403DC6AC3F5F9097021DEAB0C5A183
4/10/1929 6:35 AM,"HKLM\System\CurrentControlSet\Services","WManSvc",enabled,"Services",System-wide,"Windows Management Service: Performs management including Provisioning and Enrollment activities","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\windows.management.service.dll",10.0.19041.3693,"%systemroot%\system32\svchost.exe -k netsvcs -p",BE30269E663A82F3974D9333B981C5B5,56E34E3F91DC28DB5C2070F5E62E414181313EFE,ACF5D85BEF92A1838FDC2BCF9EFB2E7B98A2D5D5,504DA1A8206FB898E3B9AE94373A52D35602B0E5C8290C9688F1773D4987EC0D,D6918024B34A7055D2081278D17E28B812EAD500491EEC0499DF4145D95CC6AF,F30F2A5C0DCDBA5B57125699207C294C
7/26/1911 6:39 AM,"HKLM\System\CurrentControlSet\Services","wmiApSrv",enabled,"Services",System-wide,"WMI Performance Adapter: Provides performance library information from Windows Management Instrumentation (WMI) providers to clients on the network. This service only runs when Performance Data Helper is activated.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wbem\wmiapsrv.exe",10.0.19041.3758,"%systemroot%\system32\wbem\WmiApSrv.exe",D807DCFB2351FB77D54BEA34248C4AA9,FB9B9AFE84989659E9A6758F060F6F3C35CBF5D5,CD90E5CE38377A3BBAF8659BE5902DC1662990ED,5FEE70406EDD749412CAD649712ABF9B60A292BA2FB682D7C2BDA27101D5BDA1,C9B1BF60AFC25A0224097D2C2F61E00E514C451058C71F72DEDDAC8DA76C1951,E91C5A3E92623E396D79A8A599CF25A9
2/10/1973 2:51 AM,"HKLM\System\CurrentControlSet\Services","WMPNetworkSvc",enabled,"Services",System-wide,"Windows Media Player Network Sharing Service: Shares Windows Media Player libraries to other networked players and media devices using Universal Plug and Play","(Verified) Microsoft Windows","Microsoft Corporation","c:\program files\windows media player\wmpnetwk.exe",12.0.19041.3636,"""%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe""",3F37C73E27D4F2F7930351DAF873DC01,A03DE7C82BBF0393C7090BE101B8BDD0CAB4F08C,C885808B6D62C5993F7870BB3F6749E5B2903536,262EE2215C276DF53D776EDB5A2159021D5E4A9F9506B0D5EF24ABD2B594BE7D,E6C2F499D2E27CA30AB053C4B92B85C04FB65754271E423711121FD199316493,C696ED49644872313656ADE1A8F47C0F
6/8/1960 4:51 AM,"HKLM\System\CurrentControlSet\Services","workfolderssvc",enabled,"Services",System-wide,"Work Folders: This service syncs files with the Work Folders server, enabling you to use the files on any of the PCs and devices on which you've set up Work Folders.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\workfolderssvc.dll",10.0.19041.3636,"%SystemRoot%\System32\svchost.exe -k LocalService -p",2201E91285B8AAD0636E2ABFA2AF2D3D,9C0BB0D28BFC26ED6CE4DC06B8DC5881985EC95F,77B3699D07970621DC21D6632845384B3B6520C8,F7E368A565E7E53FA048CF1B9027EDFBF89A8F5E9FA25D6A0F233F5E5297348D,E2F7420C890F60872F25403769168C436BB21B31639351E92F93C2A011D17EB8,3308E31FEF3064DDA02015E63DFF518E
2/10/1941 3:26 AM,"HKLM\System\CurrentControlSet\Services","WpcMonSvc",enabled,"Services",System-wide,"Parental Controls: Enforces parental controls for child accounts in Windows. If this service is stopped or disabled, parental controls may not be enforced.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wpcdesktopmonsvc.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k LocalService",DC0BF9359F0918F82F5249C168AC086B,F7369C0097E48FC6DA1E594A0ED9CC0CF8575D16,78CEA8CB9B9A638BBE714720C759FF37D737E2A3,E0FFC89F54FBDBA4C0762CB31A18823BD51EE68ED87D3DC3BB758B31D2A438AB,AE0983632056AF4A72474A38C05E06A6AA7F966E4D127A0A4D5BF80E2ED52EC7,8CDE7DF87A8C5B0EA2B0650B50758C35
12/30/1902 7:20 PM,"HKLM\System\CurrentControlSet\Services","WPDBusEnum",enabled,"Services",System-wide,"Portable Device Enumerator Service: Enforces group policy for removable mass-storage devices. Enables applications such as Windows Media Player and Image Import Wizard to transfer and synchronize content using removable mass-storage devices.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wpdbusenum.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted",B63C5BBF6A825D684A9CEA9A0AC695CE,2799F035EDDA4581D8BD824865A1520B12371854,39619853F253E0E103AACE48DB0A346D942EEF4E,CB80006A28E68D460A212DB09F3C7E565A4E0432D33909AEE3D804409215782C,89BAAE2E9946DBEA8EB790EC1677ADD58F62B68EBAA14193959084EFA79C8952,3DFFE4788216AB1A2BDAFAE262063CCD
7/13/1997 11:36 AM,"HKLM\System\CurrentControlSet\Services","WpnService",enabled,"Services",System-wide,"Windows Push Notifications System Service: This service runs in session 0 and hosts the notification platform and connection provider which handles the connection between the device and WNS server.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wpnservice.dll",10.0.19041.3636,"%systemroot%\system32\svchost.exe -k netsvcs -p",4073D1E709B7023BC4D20A0FFD9A6689,BF72E74A6985718B1800D358EA08E4840BA68CF5,339C53B346437CB10F5F89E96FD3261157CAD8BB,6D3AB321D1A966E9DC6C8D2D2A2B506DBCF2ECE88A056B2E0E636451B2B8A230,87411313BC17A134A73D6D5CE9C8CAC45CF4C1534A3EFE4CA99D849EFC9E957D,9C17D4F3776FBF197FDD08B64BD8EB7F
10/21/1957 12:28 AM,"HKLM\System\CurrentControlSet\Services","WpnUserService",enabled,"Services",System-wide,"Windows Push Notifications User Service: This service hosts Windows notification platform which provides support for local and push notifications. Supported notifications are tile, toast and raw.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wpnuserservice.dll",10.0.19041.3636,"%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup",DC3CA21C72505F308C30FA4A55285699,23991101623EF482598C5257FF5AA7DF3337BDE2,8B0D522AF4E8A3C4DC3345CA040206403F60148C,E1DC0BC0332D928D7C72445E9AE91CB68E7F1B89B68532A708523BFA610FB7B6,2188949C83E1BB26AC34C4C17742EC199FC59123688D64AB0D6541CCDDED261A,2CD49A0669A99ED7121E02B40B38E579
8/31/1979 4:20 PM,"HKLM\System\CurrentControlSet\Services","WpnUserService_4ddc4",enabled,"Services",System-wide,"Windows Push Notifications User Service_4ddc4: This service hosts Windows notification platform which provides support for local and push notifications. Supported notifications are tile, toast and raw.","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\svchost.exe",10.0.19041.3636,"C:\Windows\system32\svchost.exe -k UnistackSvcGroup",145DCF6706EEEA5B066885EE17964C09,445F5F38365AF88EC29B357F4696F0E3EE50A1D8,62C3EE3A4FD8DE225271111639EE602CD14B25BD,40EA10CDF850D3684F6FB062EBC10D63E702AE93107C7F25B40063293C32FC17,F13DE58416730D210DAB465B242E9C949FB0A0245EEF45B07C381F0C6C8A43C3,247B9220E5D9B720A82B2C8B5069AD69
6/25/2035 7:49 AM,"HKLM\System\CurrentControlSet\Services","wscsvc",enabled,"Services",System-wide,"Security Center: The WSCSVC (Windows Security Center) service monitors and reports security health settings on the computer.  The health settings include firewall (on/off), antivirus (on/off/out of date), antispyware (on/off/out of date), Windows Update (automatically/manually download and install updates), User Account Control (on/off), and Internet settings (recommended/not recommended). The service provides COM APIs for independent software vendors to register and record the state of their products to the Security Center service.  The Security and Maintenance UI uses the service to provide systray alerts and a graphical view of the security health states in the Security and Maintenance control panel.  Network Access Protection (NAP) uses the service to report the security health states of clients to the NAP Network Policy Server to make network quarantine decisions.  The service also has a public API that allows external consumers to programmatically retrieve the aggregated security health state of the system.","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\wscsvc.dll",10.0.19041.3636,"%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p",C9770C0C2757BF31A85DF8E5F579AF82,F5EFCD3D61F6065E6CA321EF7B2A1293A9EEB4ED,8CFA617EF40E98C76F32CC8670661F45D72B9CDB,8EC7B997832A22D72C8137C72D1E8A7F9C61CA18D7F4A2649D850EEEEAC2A67E,10E1995175BB3EEFE1BA3FC03990E54120C7B31EA3CFC96E53EE51EF8DC0134C,E1F370DD67BC9A058BA6946EDCC07630
